lon,lat,degree,mesh_code_2d
130.5625,30.2083,6°40′,453024
130.4375,30.2083,6°40′,453023
130.0625,30.0417,6°30′,453000
129.9375,30.0417,6°30′,452907
140.3125,29.7917,5°30′,444052
129.9375,29.9583,6°30′,442977
129.9375,29.875,6°30′,442967
129.8125,29.875,6°30′,442966
129.5625,29.875,6°30′,442964
129.9375,29.7917,6°30′,442957
129.8125,29.7917,6°30′,442956
129.6875,29.7083,6°30′,442945
129.5625,29.7083,6°30′,442944
129.6875,29.625,6°20′,442935
129.5625,29.4583,6°20′,442914
129.3125,29.2083,6°20′,432962
129.1875,29.125,6°20′,432951
129.0625,28.875,6°10′,432920
129.8125,28.7917,6°10′,432916
129.0625,28.7917,6°10′,432910
128.9375,28.875,6°10′,432827
128.9375,28.7917,6°10′,432817
130.0625,28.375,6° 0′,423040
130.0625,28.2917,6° 0′,423030
129.6875,28.5417,6°10′,422965
129.6875,28.4583,6° 0′,422955
129.5625,28.4583,6° 0′,422954
129.9375,28.375,6° 0′,422947
129.6875,28.375,6° 0′,422945
129.5625,28.375,6° 0′,422944
129.4375,28.375,6° 0′,422943
129.3125,28.375,6° 0′,422942
129.9375,28.2917,6° 0′,422937
129.5625,28.2917,6° 0′,422934
129.4375,28.2917,6° 0′,422933
129.3125,28.2917,6° 0′,422932
129.1875,28.2917,6° 0′,422931
129.4375,28.2083,6° 0′,422923
129.3125,28.2083,6° 0′,422922
129.1875,28.2083,6° 0′,422921
129.4375,28.125,6° 0′,422913
129.3125,28.125,6° 0′,422912
129.1875,28.125,6° 0′,422911
129.3125,28.0417,6° 0′,422902
129.1875,28.0417,6° 0′,422901
142.1875,27.7083,4°30′,414241
142.0625,27.7083,4°30′,414240
142.1875,27.625,4°30′,414231
142.1875,27.5417,4°30′,414221
142.1875,27.4583,4°30′,414211
129.3125,27.9583,6° 0′,412972
129.0625,27.7917,5°50′,412950
129.0625,27.7083,5°50′,412940
128.9375,27.9583,6° 0′,412877
128.9375,27.875,5°50′,412867
128.1875,27.875,5°50′,412861
128.9375,27.7917,5°50′,412857
128.9375,27.7083,5°50′,412847
128.9375,27.625,5°50′,412837
128.6875,27.4583,5°50′,412815
128.6875,27.375,5°50′,412805
128.5625,27.375,5°50′,412804
142.1875,27.2083,4°20′,404261
142.3125,27.125,4°20′,404252
142.1875,27.125,4°20′,404251
142.1875,27.0417,4°20′,404241
142.1875,26.7083,4°10′,404201
142.0625,26.7083,4°10′,404200
140.9375,27.2917,4°40′,404077
140.8125,27.2917,4°40′,404076
140.9375,27.2083,4°30′,404067
140.8125,27.2083,4°30′,404066
128.5625,27.2917,5°40′,402874
128.0625,27.125,5°40′,402850
128.4375,27.0417,5°40′,402843
128.0625,27.0417,5°40′,402840
128.3125,26.875,5°40′,402822
128.1875,26.875,5°40′,402821
128.3125,26.7917,5°40′,402812
128.1875,26.7917,5°30′,402811
128.3125,26.7083,5°30′,402802
128.1875,26.7083,5°30′,402801
128.0625,26.7083,5°30′,402800
127.9375,27.125,5°40′,402757
127.9375,27.0417,5°40′,402747
127.9375,26.9583,5°40′,402737
127.9375,26.875,5°40′,402727
127.9375,26.7083,5°40′,402707
127.8125,26.7083,5°40′,402706
127.6875,26.7083,5°40′,402705
142.1875,26.625,4°10′,394271
142.0625,26.625,4°10′,394270
142.1875,26.5417,4°10′,394261
128.3125,26.625,5°20′,392872
128.1875,26.625,5°20′,392871
128.0625,26.625,5°30′,392870
128.1875,26.5417,5°20′,392861
128.0625,26.5417,5°20′,392860
128.0625,26.4583,5°20′,392850
128.0625,26.375,5°20′,392840
128.0625,26.2917,5°20′,392830
127.9375,26.625,5°40′,392777
127.8125,26.625,5°40′,392776
127.1875,26.625,5°30′,392771
127.9375,26.5417,5°30′,392767
127.8125,26.5417,5°30′,392766
127.1875,26.5417,5°30′,392761
127.9375,26.4583,5°30′,392757
127.8125,26.4583,5°30′,392756
127.6875,26.4583,5°30′,392755
127.9375,26.375,5°30′,392747
127.8125,26.375,5°30′,392746
127.6875,26.375,5°30′,392745
127.1875,26.375,5°30′,392741
127.0625,26.375,5°30′,392740
127.9375,26.2917,5°30′,392737
127.8125,26.2917,5°30′,392736
127.6875,26.2917,5°30′,392735
127.5625,26.2917,5°30′,392734
127.4375,26.2917,5°30′,392733
127.3125,26.2917,5°30′,392732
127.9375,26.2083,5°30′,392727
127.8125,26.2083,5°30′,392726
127.6875,26.2083,5°30′,392725
127.5625,26.2083,5°30′,392724
127.4375,26.2083,5°30′,392723
127.3125,26.2083,5°30′,392722
127.1875,26.2083,5°30′,392721
127.9375,26.125,5°20′,392717
127.8125,26.125,5°30′,392716
127.6875,26.125,5°30′,392715
127.5625,26.125,5°30′,392714
127.3125,26.125,5°20′,392712
127.1875,26.125,5°20′,392711
127.6875,26.0417,5°20′,392705
126.8125,26.625,5°30′,392676
126.9375,26.375,5°30′,392647
126.8125,26.375,5°30′,392646
126.6875,26.375,5°30′,392645
126.8125,26.2917,5°30′,392636
126.6875,26.2917,5°20′,392635
141.3125,25.4583,3°50′,384112
131.3125,25.9583,5°20′,383172
131.3125,25.875,5°20′,383162
131.1875,25.875,5°20′,383161
131.3125,25.7917,5°20′,383152
131.1875,25.7917,5°20′,383151
124.5625,25.9583,5°10′,382474
123.6875,25.9583,5°10′,382375
123.5625,25.7917,5°10′,382354
123.4375,25.7917,5°10′,382353
123.5625,25.7083,5°10′,382344
123.4375,25.7083,5° 0′,382343
141.4375,24.7917,3°40′,374113
141.3125,24.7917,3°40′,374112
141.3125,24.7083,3°40′,374102
125.3125,25.0417,5°10′,372542
125.1875,25.0417,5°10′,372541
125.3125,24.9583,5°10′,372532
125.1875,24.9583,5° 0′,372531
125.4375,24.875,5° 0′,372523
125.3125,24.875,5° 0′,372522
125.1875,24.875,5° 0′,372521
125.4375,24.7917,5° 0′,372513
125.3125,24.7917,5° 0′,372512
125.1875,24.7917,5° 0′,372511
125.4375,24.7083,5° 0′,372503
125.3125,24.7083,5° 0′,372502
125.1875,24.7083,5° 0′,372501
124.6875,24.7917,5° 0′,372415
124.6875,24.7083,5° 0′,372405
153.9375,24.2917,0°10′,365337
141.4375,24.2083,3°30′,364123
131.1875,24.4583,4°50′,363151
124.6875,24.625,5° 0′,362475
124.3125,24.625,5° 0′,362472
124.3125,24.5417,5° 0′,362462
124.1875,24.5417,5° 0′,362461
124.3125,24.4583,5° 0′,362452
124.1875,24.4583,5° 0′,362451
124.0625,24.4583,5° 0′,362450
124.3125,24.375,5° 0′,362442
124.1875,24.375,5° 0′,362441
124.0625,24.375,5° 0′,362440
124.1875,24.2917,4°50′,362431
124.0625,24.2917,4°50′,362430
124.0625,24.2083,4°50′,362420
123.8125,24.4583,5° 0′,362356
123.0625,24.4583,4°50′,362350
123.9375,24.375,5° 0′,362347
123.8125,24.375,4°50′,362346
123.6875,24.375,4°50′,362345
123.9375,24.2917,4°50′,362337
123.8125,24.2917,4°50′,362336
123.6875,24.2917,4°50′,362335
123.9375,24.2083,4°50′,362327
123.8125,24.2083,4°50′,362326
123.5625,24.2083,4°50′,362324
123.8125,24.0417,4°40′,362306
122.9375,24.4583,4°50′,362257
136.0625,20.4583,3°10′,303650
136.0625,20.375,3°10′,303640
127.3125,26.5417,5°30′,392762
127.3125,26.625,5°30′,392772
136.4375,34.125,7°30′,513613
138.3125,34.625,7°20′,513872
145.6875,43.2083,7°30′,644565
142.9375,44.7083,9°50′,674207
141.8125,45.5417,10°30′,684126
136.9375,37.7917,8°40′,563657
139.4375,41.4583,9°50′,623913
147.3125,44.5417,8°40′,664762
147.1875,44.875,8°50′,674721
148.3125,45.375,8°40′,684802
130.0625,34.2917,7°50′,513030
129.9375,28.2083,6° 0′,422927
139.9375,35.5417,7°30′,533927
